-8.358158,-4.139575,-2.583344,-0.11298,0.197982,0.354395
-10.40041,-4.307169,-0.988805,-0.20491,-0.215835,0.295773
-11.04206,-4.07972,-0.500388,-0.113247,-0.810312,0.452453
-9.765948,-4.340688,-0.861913,0.071945,-0.843887,0.425008
-11.13543,-4.900931,0.572214,0.176132,-1.01842,0.55664
-12.10508,-6.090849,2.645593,0.804717,-0.970989,0.946741
-11.67173,-6.34224,3.483563,1.521234,-0.898778,1.17883
-13.4626,-6.576872,4.498705,1.960897,-0.547047,1.15698
-17.59978,-6.323087,4.039018,2.302236,-0.176931,1.326983
-22.61563,-6.667852,4.268862,2.603072,-0.607801,2.017654
-22.51268,-5.461174,2.248155,2.841556,-1.660861,2.585219
-20.82237,-4.240131,0.399832,2.833828,-2.082671,3.031544
-20.47761,-4.592079,0.191536,2.750692,-2.131433,3.388603
-20.68111,-5.051765,0.4956,2.90151,-2.251075,3.794692
-20.51352,-4.953603,-0.138864,3.243115,-2.352597,4.346802
-19.42895,-3.921702,-2.559402,3.046199,-2.406156,4.64151
-18.42338,-1.884237,-4.127604,2.415216,-2.389636,4.722781
-17.97567,-1.687912,-3.711013,1.850315,-2.71472,5.041203
-15.8975,-3.481169,-3.04303,1.554542,-2.964928,5.294876
-14.45619,-2.877831,-3.20823,1.698698,-2.789862,5.372949
-13.22078,-1.886631,-4.235343,1.489525,-2.73577,5.460616
-12.00453,-1.074997,-4.477157,0.972855,-2.862607,5.285816
-10.66377,-1.764527,-3.325546,0.54758,-2.957734,5.031078
-10.14423,-2.738967,-1.51553,0.564368,-2.946276,5.035075
-8.207323,-2.631228,-1.790863,0.7389,-2.90977,5.034542
-6.363788,-1.82917,-2.0231,0.609933,-2.619859,4.97139
-3.608062,-2.082955,-1.982399,0.268061,-2.386704,4.834695
-0.859518,-2.252944,-1.462857,0.045032,-1.933452,4.528797
1.414973,-1.984793,-0.919373,-0.161743,-1.458083,4.082738
3.495534,-1.788469,-0.172383,-0.30057,-1.293675,3.768046
6.416461,-1.575385,-0.148441,-0.403424,-0.951804,3.364888
9.174581,-2.355895,0.68953,-0.248077,-0.352796,2.917764
11.42513,-1.620875,0.80924,0.198781,0.168404,2.560704
12.39957,-0.328006,0.306458,0.309896,0.633648,1.905207
12.82334,-0.294487,0.574608,0.12577,0.955534,1.255838
13.28543,-0.433351,1.285686,0.013323,1.234787,0.659761
13.51766,-0.593762,1.817199,0.067948,1.420778,0.047164
