-2.087744,-2.03986,13.25669,0.065816,0.115645,0.252873
0.696713,-1.929727,11.01812,0.111381,-0.416747,0.376245
4.81474,-2.506729,9.033323,0.046897,0.354395,0.029311
-0.299275,-1.980005,12.06199,0.067681,0.66136,-0.270459
1.448492,-1.558625,10.26394,0.029311,0.201179,0.083403
1.237802,-1.326388,10.55604,-0.039436,-0.151351,0.14309
1.584962,-1.419762,11.31021,-0.092196,-0.431136,0.18306
1.25935,-0.687136,12.22719,-0.062352,-0.680012,0.215302
0.584185,0.335188,13.35486,-0.139893,-1.108217,0.328015
0.301669,0.208296,14.78659,-0.264064,-1.608368,0.564368
-0.217872,-0.232238,16.56787,-0.193718,-2.295308,0.842821
0.363919,-1.225831,17.72667,0.142025,-2.989443,1.234521
1.347936,-2.051831,16.90067,0.658695,-3.833063,1.437299
1.630451,-2.296039,14.43225,1.082637,-4.655366,1.467942
2.408567,-2.037466,11.02769,1.332579,-5.050797,1.64434
4.613626,-1.915361,7.019799,1.345902,-5.100092,2.021118
7.304709,-2.3535,4.436456,1.148187,-4.48856,1.912135
7.383718,-2.748544,4.151546,0.864671,-4.228493,1.435966
8.032547,-2.851494,3.098097,0.558239,-4.385173,1.042668
9.722853,-3.44765,2.078167,0.236086,-4.160012,0.872931
11.19529,-4.288015,1.465251,0.153216,-3.582588,0.57849
11.04206,-4.115633,0.260968,-0.017587,-2.907905,0.144689
10.2831,-4.182671,-0.667982,-0.335743,-2.430404,-0.146288
10.84095,-4.829105,-1.575385,-0.736502,-2.304368,-0.419145
11.16895,-5.516241,-1.520318,-1.13593,-2.09253,-0.799121
11.48977,-6.196194,-1.393425,-1.456217,-1.961697,-1.21427
11.28387,-6.291962,-1.522712,-1.778104,-1.583853,-1.419446
11.08515,-6.567295,-2.209848,-2.102922,-1.164974,-1.445825
10.57519,-6.397307,-2.363077,-2.484496,-0.952337,-1.407188
10.66377,-6.639122,-2.231396,-2.787198,-0.943544,-1.300337
11.25754,-6.47871,-2.571373,-3.007296,-1.011492,-1.184159
11.50653,-6.435614,-3.167529,-3.298273,-0.865204,-1.074377
11.38204,-6.584054,-2.640805,-3.770444,-0.814842,-0.926224
11.79623,-7.132327,-1.879448,-4.176533,-0.815908,-0.771409
12.4714,-7.922413,-0.988805,-4.263933,-0.867602,-0.758619
12.83771,-8.178593,-0.428562,-4.243681,-0.824701,-0.85268
12.96939,-7.675811,-0.287304,-4.34547,-0.678413,-0.974453
12.85207,-7.905654,-0.265756,-4.504815,-0.468708,-1.009093
12.10269,-8.341399,0.529119,-4.538389,-0.334144,-1.148986
11.24557,-8.331821,1.130063,-4.511743,-0.314426,-1.285681
10.52491,-7.884106,1.254562,-4.380909,-0.266729,-1.276089
10.00537,-7.448361,0.979228,-4.331614,-0.091663,-1.139127
9.85214,-7.156269,1.256956,-4.255406,-0.059421,-1.034141
10.20409,-6.67264,1.007959,-4.189856,-0.081005,-0.993372
10.23282,-6.483498,0.816423,-4.164009,-0.041035,-1.019485
9.892841,-6.023811,1.101333,-4.14589,0.035972,-0.976052
9.617508,-5.712565,1.446098,-4.098992,0.061819,-0.840156
9.629479,-5.645528,1.563414,-4.008928,0.037305,-0.739167
9.624691,-5.391742,1.946486,-3.894083,-0.057023,-0.716518
9.485827,-5.284003,2.080561,-3.748061,-0.239283,-0.765014
8.863335,-4.417302,1.886631,-3.649737,-0.515338,-0.759418
9.399636,-4.077325,1.42455,-3.661994,-0.749825,-0.529994
10.50336,-3.682282,0.912191,-3.728876,-0.642175,-0.36079
11.09713,-3.993528,1.704672,-3.777372,-0.52573,-0.367718
11.14501,-4.19943,2.427721,-3.681979,-0.442594,-0.511342
10.61828,-3.835511,2.762909,-3.56287,-0.284848,-0.535323
9.629479,-3.440468,3.289633,-3.43257,-0.121507,-0.453253
9.023746,-2.896984,3.924097,-3.23672,-0.278453,-0.371715
9.974244,-2.377442,3.955221,-3.057657,-0.510542,-0.186524
11.08515,-2.3535,3.61285,-2.952138,-0.331746,-0.120441
10.49618,-1.980005,3.825934,-2.997437,-0.064484,-0.16574
9.349358,-2.267309,5.11162,-3.013957,-0.221697,-0.241681
9.636662,-1.987187,5.832275,-2.790129,-0.471106,-0.222763
10.35492,-2.147599,6.229713,-2.512475,-0.334943,-0.169204
10.23761,-1.376666,6.375759,-2.173268,0.037838,-0.139626
9.67018,-1.209072,6.873753,-2.005397,0.179063,-0.084469
9.23683,-1.137246,7.479486,-1.831663,0.086334,-0.129234
9.267955,-0.871489,7.922413,-1.555341,-0.113779,-0.12204
9.629479,-0.42138,7.82904,-1.268628,-0.036772,0.004263
10.01973,-0.244209,7.955932,-1.011225,0.025314,0.07834
10.07959,-0.110133,7.917625,-0.809247,-0.043167,0.05276
10.36689,0.071826,7.331046,-0.615528,-0.070613,0.012524
10.30464,0.440533,6.505046,-0.499617,0.103387,0.042368
9.938332,0.28491,6.373365,-0.389302,0.183593,0.063418
9.871294,0.409408,6.047753,-0.238217,0.124704,0.062885
9.991004,0.634463,5.437232,-0.079939,0.153749,0.055158
9.701305,0.746991,4.855441,-0.005596,0.189455,0.09566
9.471462,0.881066,4.19943,0.028511,0.089531,0.120175
9.624691,1.051055,3.73256,0.031443,-0.066882,0.118309
9.981427,1.194707,3.502717,0.011191,-0.158812,0.133498
10.49139,1.18513,3.505111,-0.007461,-0.185191,0.122573
10.92235,1.144428,3.32794,0.018652,-0.063685,0.133498
10.80743,1.165976,3.055001,0.016521,0.117776,0.123639
10.2831,0.85473,3.184288,0.013856,0.151884,0.07381
9.921572,0.916979,3.371036,0.057556,-0.001332,0.031443
10.10832,0.926556,3.191471,0.051427,-0.061819,0.059421
10.21606,0.914585,3.16274,0.043433,0.033308,0.100989
10.04846,0.80924,2.995146,0.054358,0.11751,0.130567
9.871294,0.909797,2.861071,0.074077,0.063951,0.124704
10.17057,0.948104,2.719813,0.041035,-0.046098,0.09566
10.22085,0.85473,2.645593,0.029844,0.022116,0.085801
9.758766,0.816423,2.755726,0.039703,0.124971,0.115911
9.787497,0.770933,2.652776,0.066882,0.151884,0.180928
10.09395,0.833182,2.312799,0.068747,0.16574,0.206508
10.05325,0.849942,2.293645,0.010126,0.160144,0.198781
9.866506,0.73502,2.628834,-0.028511,0.074609,0.197449
10.31662,0.790087,2.650381,0.026113,0.016254,0.22596
10.7763,0.802058,2.454057,0.026913,0.105786,0.240882
10.63983,0.76375,2.463634,0.002132,0.14842,0.208374
10.39802,0.684742,2.372654,-0.010925,0.102588,0.158545
